id,job,job_cn
61469,smoking pipe repairer,烟斗修理工
61470,smoking pipes cleaner,烟斗清洁工
61472,smoking tobacco packer hand,吸烟烟草包装工
61475,smooth plater,磨光工
61473,smoking tobacco packing machine hand,吸烟烟草包装机手
61471,smoking tobacco cutter operator,吸烟烟草切割机操作员
61480,smudger,涂鸦者
61484,snack bar cook,小吃店厨师
61482,snack bar attendant,小吃店服务员
61476,smooth stucco resurfacer,平滑灰泥翻新工
61481,smutter,咕哝
61474,smooth and burr worker composites,磨光和去毛刺工人
61478,smt operator,表面贴装技术操作员
61477,smt machine operator,SMT贴片机操作员
61479,smt technician,SMT技术员
61483,snack bar cashier,小吃店收银员
61492,snaker,蛇
61490,snailer,蜗牛
61488,snagger,搬运工
61496,snapper on,摄影师
61487,snack stewardess,零食服务员
61486,snack steward,零食服务员
61495,snap attacher,快照附件
61491,snake charmer,蛇舞者
61494,snaker tractor driver,蛇形拖拉机驾驶员
61493,snaker driving horses,驾驶马匹的蛇
61485,snack foods mixer operator,零食食品混合机操作员
61500,snipper,狙击手
61501,snorkelling instructor,潜水教练
61499,sneller hand,熟练的手
61503,snow blower,雪铲
61497,snap shearer,剪影师
61508,snowboard instructor,滑雪教练
61507,snowboarding instructor,滑雪教练
61502,snout puller,鼻涕吸除者
61505,snowboard designer,滑雪板设计师
61506,snowboarder,滑雪板运动员
61509,snow fence erector,雪篱搭建者
61510,snow groomer,雪道维护工
61504,snowblower mechanic,雪地铲雪机维修工
61511,snow maker,造雪机操作员
61512,snowmaker,造雪者
61498,snath handle assembler,文本：snath处理器汇编器
61514,snow plow operator,铲雪车司机
61515,snow plow tractor operator,铲雪车驾驶员
61489,snag grinder,snaggrinder翻译为中文是“抓取磨床”。
61516,snow ranger,滑雪巡逻员
61513,snowmobile mechanic,雪地摩托车维修工
61519,snow remover,铲雪工
61520,snow removing supervisor,铲雪监督员
61521,snow shoveler,铲雪工
61518,snow removal supervisor,雪地清除主管
61522,snowsport instructor,滑雪教练
61517,snow removal/plowing,铲雪/除雪
61524,snubber,缓冲器
61523,snow technician,雪技术员
61525,snuff blender,鼻烟混合工
61534,soa engineer,服务架构工程师
61528,snuff drier,烟叶干燥工
61527,snuff container inspector,烟丝容器检查员
61533,soa architect,服务架构师
61526,snuff box finisher,烟盒磨光工
61531,snuff maker,鼻烟制造商
61529,snuff grinder,鼻烟磨碎机
61537,soaker,浸泡者
61532,snuff packing machine operator,烟丝包装机操作员
61535,soa integration architect,服务架构师
61538,soaker helper,浸泡助手
61540,soaker meat,浸泡肉
61530,snuff grinder and screener,烟丝研磨机和筛分机
61536,soa integration developer,服务导向架构集成开发人员
61539,soaker hides,水浸者隐藏
61542,soakers supervisor,洒水监督员
61544,soaking pits supervisor,浸泡坑主管
61541,soaker soda worker,浸泡汽水工人
61543,soaking pit operator,浸渍坑操作员
61548,soap chipper,肥皂片
61547,soap boiler,肥皂锅炉
61546,soaking tank worker,浸泡罐工人
61550,soap drier tender,肥皂干燥工
61545,soaking room operator,浸泡室操作员
61549,soap drier operator,肥皂干燥操作员
61555,soap maker,肥皂制造商
61552,soaping department supervisor,肥皂部门主管
61556,soap mixer,肥皂搅拌机
61558,soap slabber,肥皂制造工
61554,soap inspector,肥皂检验员
61551,soap grinder,肥皂磨碎机
61561,soap worker,肥皂工人
61562,soc analyst,社会分析师
61560,soap tender,肥皂推销员
61559,soapstoner,肥皂石匠
61553,soaping machine back tender,肥皂机后部柔软部分
61557,soap press feeder,肥皂压榨机供料器
61566,soccer player,足球运动员
61563,soccer ball assembler,足球球装配工
61564,soccer coach,足球教练
61567,soccer referee,足球裁判
61570,social contact worker,社会接触工作者
61565,soccer commentator,足球解说员
61577,social insurance analyst,社会保险分析师
61568,social and human services assistant,社会和人类服务助理
61575,social insurance administrator,社会保险管理员
61572,social economist,社会经济学家
61571,social director,社交总监
61578,social insurance specialist,社会保险专家
61569,social and political studies professor,社会科学与政治学教授
61576,social insurance adviser,社会保险顾问
61573,social group worker,社会团体工作者
61580,social media analyst,社交媒体分析师
61574,social human services assistants,社会人类服务助理
61581,social media assistant,社交媒体助理
61579,socially responsible investment adviser,社会责任投资顾问
61588,social media developer,社交媒体开发者
61587,social media designer,社交媒体设计师
61582,social media campaign manager,社交媒体活动经理
61583,social media community manager,社交媒体社区经理
61585,social media content specialist,社交媒体内容专家
61584,social media content manager,社交媒体内容经理
61586,social media coordinator,社交媒体协调员
61594,social media manager,社交媒体经理
61593,social media job titles,社交媒体职位
61591,social media executive,社交媒体主管
61590,social media editor,社交媒体编辑
61592,social media intern,社交媒体实习生
61589,social media director,社交媒体总监
61595,social media marketer,社交媒体营销人员
61599,social media project manager,社交媒体项目经理
61596,social media marketing analyst,社交媒体营销分析师
61606,social professionals,社会专业人士
61600,social media senior associate,社交媒体高级助理
61597,social media marketing manager,社交媒体营销经理
61598,social media marketing specialist,社交媒体营销专家
61604,social organization professor,社会组织教授
61601,social media specialist,社交媒体专家
61603,social media strategist,社交媒体策略师
61605,social problems specialist,社会问题专家
61607,social psychologist,社会心理学家
61602,social media sr strategy manager,社交媒体高级策略经理
61612,social science professor,社会科学教授
61611,social science manager,社会科学经理
61610,social science instructor,社会科学教师
61617,social sciences lecturer,社会科学讲师
61618,social sciences professor,社会科学教授
61616,social sciences instructor,社会科学教师
61609,social science analyst,社会科学分析师
61608,social research assistant,社会研究助理
61614,social sciences chair,社会科学系主任
61613,social science research assistant,社会科学研究助理
61615,social sciences department chair,社会科学系主任
61619,social sciences research scientist,社会科学研究员
61625,social security specialist,社会保障专家
61621,social scientist,社会科学家
61620,social science teacher,社会科学教师
61622,social secretary,社会秘书
61627,social service assistant,社会工作助理
61623,social security assessor,社会保障评估员
61629,social service director,社会工作主任
61626,social service agency director,社会工作机构主任
61624,social security benefits interviewer,社会保障福利面试官
61628,social service coordinator,社会工作协调员
61630,social service liaison,社会服务联络员
61632,social services,社会工作
61639,social services director,社会工作主任
61637,social services counselor,社会服务顾问
61633,social services aide,社会服务助理
61634,social services analyst,社会服务分析师
61635,social services assistant,社会服务助理
61631,social service manager,社会服务经理
61638,social services designee,社会服务指定人员
61636,social services coordinator,社会服务协调员
61648,social welfare administrator,社会福利管理员
61643,social service technician,社会工作技术人员
61645,social staff worker,社会工作人员
61649,social welfare clerk,社会福利职员
61641,social services specialist,社会服务专家
61647,social studies teacher,社会研究教师
61646,social studies department chair,社会科学系主任
61644,social service worker,社会服务工作者
61640,social services manager,社会服务经理
61642,social services technician,社会服务技术人员
61651,social work administrator,社会工作管理员
61652,social work assistant,社会工作助理
61656,social worker,社会工作者
61650,social welfare research worker,社会福利研究工作者
61653,social work associate,社会工作助理
61658,social worker assistant,社会工作助理
61657,social worker aide,社会工作助理
61655,social work coordinator,社会工作协调员
61659,social worker clinical,社会工作师临床
61654,social work case manager,社会工作案例经理
61660,social worker delinquency prevention,社会工作者，青少年犯罪预防
61662,social worker masters,社会工作硕士
61669,social work lecturer,社会工作讲师
61661,social worker health services,社会工作者健康服务
61670,social work manager,社会工作经理
61668,social work job titles,社会工作职位
61667,social work instructor,社会工作教师
61671,social work msw,社会工作硕士
61666,social work faculty member,社会工作教师
61665,social worker school,社会工作者学校
61663,social worker palliative care,社会工作者、临终关怀
61672,social work nurse,社会工作护士
61675,social work specialist,社会工作专家
61679,society reporter,社会记者
61676,social work supervisor,社会工作主管
61678,society editor,社会编辑
61673,social work professor,社会工作教授
61681,sociology adjunct instructor,社会学兼职讲师
61677,social work therapist,社会工作治疗师
61664,social worker psychiatric,社会工作者精神科医生
61674,social work program coordinator,社会工作项目协调员
61680,sociocultural anthropology professor,社会文化人类学教授
61682,sociology faculty member,社会学系教师
61684,sociology professor,社会学教授
61683,sociology instructor,社会学教师
61686,sociology teacher,社会学教师
61689,sock drier,袜子烘干机
61688,sock boarder,袜子板条
61685,sociology research assistant,社会学研究助理
61691,socket welder helper,焊工助手
61692,sock examiner,袜子检查员
61690,socket puller,插座拔取器
61693,sock folder,袜子文件夹
61695,sock knitter,袜子编织者
61700,sock mender,补袜子的人
61694,sock ironer,烫衣工
61687,sock and stocking ironer,袜子和紧身裤熨烫工
61697,sock liner,袜子衬里
61702,soda clerk,汽水店员
61699,sock lining stitcher,袜衬缝合工
61698,sock lining examiner,袜衬检验员
61701,sock turner,袜子翻滚者
61696,sock knitting machine operator,袜子编织机操作员
61703,soda column operator,碳酸饮料柱操作员
